"year","statistical_region","treatment_inlet_delivered_waste_code","input_waste_name","treatment_operation","treatment_outlet_delivered_waste_code","output_waste_name","further_treatment_envisaged","waste_sent_to_self_storage_end_year","waste_sent_to_collector_SI","waste_sent_to_treatment_operator","waste_sent_to_EU_member_states","waste_sent_to_non_EU_countries","waste_sent_to_no_further_management"
2023,"POSAVSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_12","19 12 04","Plastics and Rubber from Mechanical Treatment (19 12 04)","R_12, R_13",0,0,10.37,0,0,0
2023,"POSAVSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_03",0,0,0,22.28,0,0
2023,"POSAVSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03",0,0,844.279,0,0,0
2023,"POSAVSKA","15 01 03","Wooden Packaging (15 01 03)","R_01","10 01 01","Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)","R_00",0,0,1.37,0,0,0
2023,"POSAVSKA","15 01 03","Wooden Packaging (15 01 03)","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","R_03",0,0,147.3,0,0,0
2023,"POSAVSKA","15 01 03","Wooden Packaging (15 01 03)","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","R_12, R_13",0,0,35.32,0,0,0
2023,"POSAVSKA","15 01 06","Mixed Packaging (15 01 06)","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03",0,0,23.301,0,0,0
2023,"POSAVSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","BO","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)",NA,1128.605,0,0,0,0,0
2023,"POSAVSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03","03 03 07","Mechanically Separated Rejects from Pulping (03 03 07)","R_01",0,0,127.542,0,0,0
2023,"POSAVSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03","03 03 07","Mechanically Separated Rejects from Pulping (03 03 07)","R_12",0,0,48.57,0,0,0
2023,"POSAVSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03","03 03 07","Mechanically Separated Rejects from Pulping (03 03 07)",NA,1374.844,0,0,0,0,0
2023,"POSAVSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03","03 03 10","Fiber Rejects and Sludge from Mechanical Separation (03 03 10)","D_09",0,0,938.369,0,0,0
2023,"POSAVSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03","03 03 10","Fiber Rejects and Sludge from Mechanical Separation (03 03 10)","R_01",0,0,7706.073,0,0,0
2023,"POSAVSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03","03 03 10","Fiber Rejects and Sludge from Mechanical Separation (03 03 10)",NA,4583.35,0,0,0,0,0
2023,"POSAVSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03","19 12 02","Ferrous Metals from Mechanical Treatment (19 12 02)","R_12, R_13",0,0,52.54,0,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","BO","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)",NA,927.118,0,0,0,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_03","03 03 07","Mechanically Separated Rejects from Pulping (03 03 07)","R_01",0,0,99.951,0,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_03","03 03 07","Mechanically Separated Rejects from Pulping (03 03 07)","R_12",0,0,38.063,0,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_03","03 03 07","Mechanically Separated Rejects from Pulping (03 03 07)",NA,1077.424,0,0,0,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_03","03 03 10","Fiber Rejects and Sludge from Mechanical Separation (03 03 10)","D_09",0,0,735.373,0,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_03","03 03 10","Fiber Rejects and Sludge from Mechanical Separation (03 03 10)","R_01",0,0,6039.023,0,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_03","03 03 10","Fiber Rejects and Sludge from Mechanical Separation (03 03 10)",NA,3591.835,0,0,0,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_03","19 12 02","Ferrous Metals from Mechanical Treatment (19 12 02)","R_12, R_13",0,0,35.754,0,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_03","19 12 02","Ferrous Metals from Mechanical Treatment (19 12 02)",NA,0,5.42,0,0,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_03",0,0,22.7,2867.409,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_12, R_13",0,0,17.14,0,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13","15 01 02","Plastic Packaging (15 01 02)","R_03",0,0,996.6,918.44,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13","15 01 02","Plastic Packaging (15 01 02)","R_12, R_13",0,0,226.108,0,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13","15 01 05","Composite Packaging (15 01 05)",NA,0,24.22,0,0,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03",0,0,138.599,0,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_03",0,0,0,1845.11,0,0
2023,"POSAVSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13",0,0,0,23.9,0,0
2023,"POSAVSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","BO","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)",NA,103.355,0,0,0,0,0
2023,"POSAVSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","R_01","10 01 01","Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)","R_00",0,0,59.91,0,0,0
2023,"POSAVSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","R_01",0,0,0,1.46,0,0
2023,"POSAVSKA","20 03 01","Mixed Municipal Waste (20 03 01)","D_08,09","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03",0,0,0,681.66,139.26,0
2023,"POSAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","BO","20 03 07","Bulky Municipal Waste (20 03 07)",NA,1645.33,0,0,0,0,0
2023,"POSAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)",NA,5.18,0,0,0,0,0
2023,"PRIMORSKO-NOTRANJSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_12, R_13",0,0,109.384,0,0,0
2023,"PRIMORSKO-NOTRANJSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)",NA,5.815,0,0,0,0,0
2023,"PRIMORSKO-NOTRANJSKA","15 01 03","Wooden Packaging (15 01 03)","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","R_04",0,0,0,40.72,0,0
2023,"PRIMORSKO-NOTRANJSKA","15 01 03","Wooden Packaging (15 01 03)","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)",NA,12.828,0,0,0,0,0
2023,"SAVINJSKA","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","R_01","10 01 01","Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)",NA,0.3,0,0,0,0,0
2023,"SAVINJSKA","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","R_12, R_13","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)",NA,0,246,0,0,0,0
2023,"SAVINJSKA","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","R_01",0,0,29.235,0,0,0
2023,"SAVINJSKA","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_03",0,0,0,679.773,0,0
2023,"SAVINJSKA","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03",0,0,0,410.533,71.935,0
2023,"SAVINJSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","BO","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_12, R_13",0,0,5.11,0,0,0
2023,"SAVINJSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","BO","15 01 01","Paper and Cardboard Packaging (15 01 01)",NA,2.51,10.12,0,0,0,0
2023,"SAVINJSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_03","19 12 04","Plastics and Rubber from Mechanical Treatment (19 12 04)","R_12",0,0,1.26,0,0,0
2023,"SAVINJSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_03",0,0,0,8297.615,2494.8,0
2023,"SAVINJSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_12, R_13",0,0,103.25,0,0,0
2023,"SAVINJSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)",NA,0,495.14,0,0,0,0
2023,"SAVINJSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","D_13",0,0,457.379,0,0,0
2023,"SAVINJSKA","15 01 03","Wooden Packaging (15 01 03)","BO","15 01 03","Wooden Packaging (15 01 03)",NA,20.68,0,0,0,0,0
2023,"SAVINJSKA","15 01 03","Wooden Packaging (15 01 03)","R_01","10 01 01","Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)",NA,17.7,0,0,0,0,0
2023,"SAVINJSKA","15 01 03","Wooden Packaging (15 01 03)","R_03","19 12 12","Other Mechanically Treated Waste (19 12 12)","R_12, R_13",0,0,19.02,0,0,0
2023,"SAVINJSKA","15 01 03","Wooden Packaging (15 01 03)","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","R_01",0,0,591.32,0,0,0
2023,"SAVINJSKA","15 01 03","Wooden Packaging (15 01 03)","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","R_03",0,0,2263.189,286.82,0,0
2023,"SAVINJSKA","15 01 03","Wooden Packaging (15 01 03)","R_12, R_13","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","R_01",0,0,0,1123.081,0,0
2023,"SAVINJSKA","15 01 03","Wooden Packaging (15 01 03)","R_12, R_13","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","R_03",0,0,0,1777.49,0,0
2023,"SAVINJSKA","15 01 03","Wooden Packaging (15 01 03)","R_12, R_13","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","R_12",0,0,0,125.345,0,0
2023,"SAVINJSKA","15 01 03","Wooden Packaging (15 01 03)","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","D_13",0,0,3.571,0,0,0
2023,"SAVINJSKA","15 01 03","Wooden Packaging (15 01 03)","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","R_01",0,0,206.426,0,0,0
2023,"SAVINJSKA","15 01 05","Composite Packaging (15 01 05)","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03",0,0,793.28,0,0,0
2023,"SAVINJSKA","17 02 01","Construction Wood Waste (17 02 01)","D_01","17 02 01","Construction Wood Waste (17 02 01)",NA,0,0,0,0,0,20.97
2023,"SAVINJSKA","17 02 01","Construction Wood Waste (17 02 01)","R_12","19 12 12","Other Mechanically Treated Waste (19 12 12)","D_01",0,0,2.62,0,0,0
2023,"SAVINJSKA","17 02 01","Construction Wood Waste (17 02 01)","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","R_01",0,0,325.559,0,0,0
2023,"SAVINJSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","BO","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)",NA,9,0,0,0,0,0
2023,"SAVINJSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03","19 12 04","Plastics and Rubber from Mechanical Treatment (19 12 04)","R_12",0,0,2.43,0,0,0
2023,"SAVINJSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03",0,0,0,146.047,0,0
2023,"SAVINJSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)",NA,183.407,0,0,0,0,0
2023,"SAVINJSKA","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","R_01","10 01 01","Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)",NA,4.7,0,0,0,0,0
2023,"SAVINJSKA","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","R_12, R_13","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","R_12",0,0,0,16.115,0,0
2023,"SAVINJSKA","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","R_12, R_13","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)",NA,149.411,22.74,0,0,0,0
2023,"SAVINJSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_03",0,0,0,11287.446,0,0
2023,"SAVINJSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)",NA,54.239,0,0,0,0,0
2023,"SAVINJSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03",0,0,558.031,0,23.64,0
2023,"SAVINJSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)",NA,0,18.537,0,0,0,0
2023,"SAVINJSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_03",0,0,1069.446,2412.636,0,0
2023,"SAVINJSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_04",0,0,0,348.278,0,0
2023,"SAVINJSKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","R_12, R_13","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)",NA,122.505,0,0,0,0,0
2023,"SAVINJSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","R_01","10 01 01","Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)",NA,37.9,0,0,0,0,0
2023,"SAVINJSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","R_0302","19 05 03","Compost Not Meeting Specifications (19 05 03)","R_10",0,0,15.26,0,0,0
2023,"SAVINJSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","R_0302","19 05 03","Compost Not Meeting Specifications (19 05 03)",NA,35.56,0,0,0,0,0
2023,"SAVINJSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","R_12","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","R_03",0,0,1256.6,0,0,0
2023,"SAVINJSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","R_12","19 12 12","Other Mechanically Treated Waste (19 12 12)","D_01",0,0,250.82,0,0,0
2023,"SAVINJSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","R_12, R_13","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","R_03",0,0,0,431.11,0,0
2023,"SAVINJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","BO","20 03 07","Bulky Municipal Waste (20 03 07)",NA,18488.69,0,0,0,0,0
2023,"SAVINJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_0302","19 05 03","Compost Not Meeting Specifications (19 05 03)","R_10",0,0,2.77,0,0,0
2023,"SAVINJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_0302","19 05 03","Compost Not Meeting Specifications (19 05 03)",NA,7.32,0,0,0,0,0
2023,"SAVINJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12","19 12 02","Ferrous Metals from Mechanical Treatment (19 12 02)",NA,0,23.68,0,0,0,0
2023,"SAVINJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12","19 12 12","Other Mechanically Treated Waste (19 12 12)","D_01",0,0,13332.5,0,0,0
2023,"SAVINJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12","20 01 23*","Discarded Equipment Containing CFCs (20 01 23*)",NA,0,14.18,0,0,0,0
2023,"SAVINJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12","20 01 36","Non-Hazardous Waste Electrical Equipment (20 01 36)",NA,0,32.14,0,0,0,0
2023,"SAVINJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","R_01",0,0,312.899,0,0,0
2023,"SAVINJSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","20 03 07","Bulky Municipal Waste (20 03 07)",NA,1.304,0,0,0,0,0
2023,"ZASAVSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","BO","15 01 01","Paper and Cardboard Packaging (15 01 01)",NA,4.965,0,0,0,0,0
2023,"ZASAVSKA","15 01 06","Mixed Packaging (15 01 06)","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","R_03",0,0,170.3,0,0,0
2023,"ZASAVSKA","15 01 06","Mixed Packaging (15 01 06)","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)",NA,29.84,0,0,0,0,0
2023,"ZASAVSKA","17 02 01","Construction Wood Waste (17 02 01)","BO","17 02 01","Construction Wood Waste (17 02 01)",NA,11.58,0,0,0,0,0
2023,"ZASAVSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03",0,0,29.66,0,0,0
2023,"ZASAVSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","R_12, R_13","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","R_05",0,0,8.48,0,0,0
2023,"ZASAVSKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","R_12, R_13","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)",NA,416.21,0,0,0,0,0
2023,"ZASAVSKA","20 03 01","Mixed Municipal Waste (20 03 01)","D_08,09","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03",0,0,28.76,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","16 01 03","End-of-Life Tyres (16 01 03)",NA,0,8.68,0,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","17 06 04","Other Insulation Materials (17 06 04)","D_01",0,0,47.44,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","17 06 04","Other Insulation Materials (17 06 04)","R_05",0,0,2.56,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","17 06 05*","Construction Materials Containing Asbestos (17 06 05*)","D_01",0,0,15.41,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","17 08 02","Gypsum-Based Construction Materials (17 08 02)","R_05",0,0,40.7,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","17 08 02","Gypsum-Based Construction Materials (17 08 02)",NA,109.3,0,0,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","19 05 01","Non-Compostable Fraction of Municipal Waste (19 05 01)","D_01",0,0,151.52,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","R_03",0,0,2.58,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","19 12 02","Ferrous Metals from Mechanical Treatment (19 12 02)","R_04",0,0,27.2,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","R_03",0,0,155.38,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","19 12 09","Minerals from Mechanical Treatment (19 12 09)","D_01",0,0,325.89,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","R_01",0,0,160.18,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)",NA,5.6,0,0,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","20 01 23*","Discarded Equipment Containing CFCs (20 01 23*)",NA,0,7.12,0,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","20 01 36","Non-Hazardous Waste Electrical Equipment (20 01 36)",NA,0,4.94,0,0,0,0
2023,"ZASAVSKA","20 03 07","Bulky Municipal Waste (20 03 07)","R_12, R_13","20 01 40","Metals from Municipal Waste (20 01 40)","R_04",0,0,13.6,0,0,0
