year,statistical_region,waste_code,type_of_waste,waste_category,total_waste_given_away,waste_handed_to_collectors_RS,waste_delivered_to_operators_RS,waste_sent_to_EU,waste_sent_to_non_EU
2017,POSAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,12.28,0,12.28,0,0
2017,POSAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,56.06,0,56.06,0,0
2017,POSAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,211.32,0,211.32,0,0
2017,POSAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,313.02,0,313.02,0,0
2017,POSAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,43.9,0,43.9,0,0
2017,POSAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,90.48,0,90.48,0,0
2017,POSAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,607.08,0,607.08,0,0
2017,PRIMORSKO-NOTRANJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,4.34,0,0,4.34,0
2017,PRIMORSKO-NOTRANJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,63.106,14.042,49.064,0,0
2017,PRIMORSKO-NOTRANJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,118.329,35.5,82.829,0,0
2017,PRIMORSKO-NOTRANJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,437.2000000000001,394.54,42.66,0,0
2017,PRIMORSKO-NOTRANJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,1.03,0,1.03,0,0
2017,PRIMORSKO-NOTRANJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,1.24,0,1.24,0,0
2017,PRIMORSKO-NOTRANJSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,0.22,0.22,0,0,0
2017,PRIMORSKO-NOTRANJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,134.484,16.044,118.44,0,0
2017,PRIMORSKO-NOTRANJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,162.89,162.89,0,0,0
2017,PRIMORSKO-NOTRANJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,226.775,177.388,49.387,0,0
2017,PRIMORSKO-NOTRANJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,95.47,0,95.47,0,0
2017,PRIMORSKO-NOTRANJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,98.91,0,98.91,0,0
2017,PRIMORSKO-NOTRANJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,266.14,0,266.14,0,0
2017,PRIMORSKO-NOTRANJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,162.74,0,162.74,0,0
2017,PRIMORSKO-NOTRANJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,331.86,0,331.86,0,0
2017,PRIMORSKO-NOTRANJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,743.084,0,743.084,0,0
2017,SAVINJSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,6.26,0,6.26,0,0
2017,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,23.815,11.575,12.24,0,0
2017,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,30.936,1.8,29.136,0,0
2017,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,93.476,88.926,4.55,0,0
2017,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,121.43,24.44,96.99,0,0
2017,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,138.477,19.92,118.557,0,0
2017,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,146.18800000000002,20.44,125.748,0,0
2017,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,259.216,0,259.216,0,0
2017,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,447.683,17.12,430.563,0,0
2017,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0.07,0,0.07,0,0
2017,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,125.48,0,0,125.48,0
2017,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,169.06,0,169.06,0,0
2017,SAVINJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,5.16,0,5.16,0,0
2017,SAVINJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,25.72,0,25.72,0,0
2017,SAVINJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,109.36,0,109.36,0,0
2017,SAVINJSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,230.336,0,230.336,0,0
2017,SAVINJSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,5779.31,0,4098.76,1680.55,0
2017,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,3.68,1.3,2.38,0,0
2017,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,18.226,0,18.226,0,0
2017,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,77.696,0,77.696,0,0
2017,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,282.76,0,282.76,0,0
2017,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,289.461,0,289.461,0,0
2017,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,384.268,0,384.268,0,0
2017,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,855.786,0,855.786,0,0
2017,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,1545.904,0,1545.904,0,0
2017,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,2476.155,0,2476.155,0,0
2017,SAVINJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,70,0,70,0,0
2017,SAVINJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,226.66,0,226.66,0,0
2017,SAVINJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,1257.34,0,1257.34,0,0
2017,SAVINJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,1451.766,0,1451.766,0,0
2017,SAVINJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,170.76,0,170.76,0,0
2017,SAVINJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,183.66,0,183.66,0,0
2017,SAVINJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,260.66,0,260.66,0,0
2017,SAVINJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,595.3,0,595.3,0,0
2017,SAVINJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,1884.94,0,1884.94,0,0
2017,SAVINJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,5371.214,0,5371.214,0,0
2017,ZASAVSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,38.94,38.94,0,0,0
2017,ZASAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,35.216,35.216,0,0,0
2017,ZASAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,53.17,10.15,43.02,0,0
2017,ZASAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,85.25,85.25,0,0,0
2017,ZASAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,107.89,32.83,75.06,0,0
2017,ZASAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,680.319,0,680.319,0,0
2017,ZASAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,0.34,0.34,0,0,0
2017,ZASAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,192.32,0,192.32,0,0
2017,ZASAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,0.53,0,0.53,0,0
2017,ZASAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,63.94,6.27,57.67,0,0
2017,ZASAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,90.54,90.54,0,0,0
2017,ZASAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,167.82,0,167.82,0,0
2017,ZASAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,379.752,0,379.752,0,0
2017,ZASAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,6.75,0,6.75,0,0
2017,ZASAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,16.66,0,16.66,0,0
2017,ZASAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,226.46,0,226.46,0,0
2017,ZASAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,368,0,368,0,0
2017,ZASAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,102.78,0,102.78,0,0
2017,ZASAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,120.62,0,120.62,0,0
2017,ZASAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,194.14,0,194.14,0,0
2017,ZASAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,234.94,0,234.94,0,0
2018,GORENJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1644.321,447.464,1196.857,0,0
2018,GORENJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,123.99,45.56,78.43,0,0
2018,GORENJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,510.21,0,510.21,0,0
2018,GORENJSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,3.682,0,3.682,0,0
2018,GORENJSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,12.236,9.84,2.396,0,0
2018,GORENJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,6072.309,1465.087,4607.222,0,0
2018,GORENJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,3209.58,1570.8,1638.78,0,0
2018,GORENJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,4099.714,789.48,3310.234,0,0
2018,GORIŠKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,16.74,16.74,0,0,0
2018,GORIŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1332.088,653.818,591.98,86.29,0
2018,GORIŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,254.91,207.04,47.87,0,0
2018,GORIŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,429.9,422.16,7.74,0,0
2018,GORIŠKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,6.499,3.744,2.755,0,0
2018,GORIŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,3304.66,2345.67,729.451,229.539,0
2018,GORIŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,2294.4,1514.32,780.08,0,0
2018,GORIŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,2768.218,1820.408,947.81,0,0
2018,JUGOVZHODNA SLOVENIJA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,1.54,0,1.54,0,0
2018,JUGOVZHODNA SLOVENIJA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1202.419,147.44,1001.069,53.91,0
2018,JUGOVZHODNA SLOVENIJA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,208.278,0,208.278,0,0
2018,JUGOVZHODNA SLOVENIJA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,121.604,0,121.604,0,0
2018,JUGOVZHODNA SLOVENIJA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,778.825,69.7,709.125,0,0
2018,JUGOVZHODNA SLOVENIJA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,2379.694,1017.42,1362.274,0,0
2018,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,2512.37,213.86,2298.51,0,0
2018,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1402.57,122.792,1279.778,0,0
2018,KOROŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,414.76,0,414.76,0,0
2018,KOROŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,25.02,0,25.02,0,0
2018,KOROŠKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,26.506,0,4.389,22.117,0
2018,KOROŠKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,154.84,0,154.84,0,0
2018,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,509.968,61.678,285.313,162.977,0
2018,KOROŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,2.28,0,2.28,0,0
2018,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,1823.11,0,1823.11,0,0
2018,OBALNO-KRAŠKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,1695.1,0,1695.1,0,0
2018,OBALNO-KRAŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1407.34,379.742,1027.598,0,0
2018,OBALNO-KRAŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,501.43,3.36,498.07,0,0
2018,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,2914.963,1062.43,1852.533,0,0
2018,OBALNO-KRAŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,3485.09,1012.41,2472.68,0,0
2018,OBALNO-KRAŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,1227.66,41.76,1185.9,0,0
2018,OSREDNJESLOVENSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,630.38,0,630.38,0,0
2018,OSREDNJESLOVENSKA,03 03 01,Bark and Wood Waste from Pulp/Paper Production (03 03 01),Wood/Paper Production Waste,6.52,0,6.52,0,0
2018,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,26584.24,1949.724,23657.4,977.116,0
2018,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,8922.184,146.87,5395.914,3379.4,0
2018,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,175.49,56.08,119.41,0,0
2018,OSREDNJESLOVENSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,2465.53,0,2239.75,225.78,0
2018,OSREDNJESLOVENSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,8.352,0,8.352,0,0
2018,OSREDNJESLOVENSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,75012.83,6125.548,67988.112,899.17,0
2018,OSREDNJESLOVENSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,17068.29,122.08,16946.21,0,0
2018,OSREDNJESLOVENSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,11602.58,8.32,11594.26,0,0
2018,PODRAVSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,15.23,0,15.23,0,0
2018,PODRAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,2484.012,164.585,2063.608,255.819,0
2018,PODRAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,966.867,93.92,872.947,0,0
2018,PODRAVSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,125,0.54,124.46,0,0
2018,PODRAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,126.848,0,119.048,7.8,0
2018,PODRAVSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,1.24,0,0,1.24,0
2018,PODRAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,8183.283,1700.517,6482.766,0,0
2018,PODRAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,7448.349,102.237,7346.112,0,0
2018,PODRAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,9506.34,0,9506.34,0,0
2018,POMURSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,644.694,18.142,626.552,0,0
2018,POMURSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,50.567,0,50.567,0,0
2018,POMURSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,60.68,0,60.68,0,0
2018,POMURSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,438.451,0,438.451,0,0
2018,POMURSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,2424.195,197.418,2226.777,0,0
2018,POMURSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,519.97,0,519.97,0,0
2018,POMURSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,3218.148,0,3218.148,0,0
2018,POSAVSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,310.7,310.7,0,0,0
2018,POSAVSKA,03 03 01,Bark and Wood Waste from Pulp/Paper Production (03 03 01),Wood/Paper Production Waste,1.508,0,1.508,0,0
2018,POSAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1431.519,105.566,1325.953,0,0
2018,POSAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,348.438,0,348.438,0,0
2018,POSAVSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,40.791,0,40.791,0,0
2018,POSAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,1413.168,223.182,1107.791,82.195,0
2018,POSAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,1004.119,170.75,833.369,0,0
2018,POSAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,404.945,0,404.945,0,0
2018,PRIMORSKO-NOTRANJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,321.43,52.75,268.68,0,0
2018,PRIMORSKO-NOTRANJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,1.87,0,1.87,0,0
2018,PRIMORSKO-NOTRANJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,5,5,0,0,0
2018,PRIMORSKO-NOTRANJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,929.143,311.23,617.913,0,0
2018,PRIMORSKO-NOTRANJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,800.17,526,274.17,0,0
2018,PRIMORSKO-NOTRANJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,1781.16,0,1781.16,0,0
2018,SAVINJSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,78.22,11.5,66.72,0,0
2018,SAVINJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1338.224,194.761,1143.463,0,0
2018,SAVINJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,195.699,0,195.699,0,0
2018,SAVINJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,256.98,0,256.98,0,0
2018,SAVINJSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,960.88,0,960.88,0,0
2018,SAVINJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,6784.92,30.28,6754.64,0,0
2018,SAVINJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,2049.029,0,2049.029,0,0
2018,SAVINJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,8827.67,0,8827.67,0,0
2018,ZASAVSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,910.435,102.37,808.065,0,0
2018,ZASAVSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,271.45,0,271.45,0,0
2018,ZASAVSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,683.235,114.077,569.158,0,0
2018,ZASAVSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,758.408,665.06,93.348,0,0
2018,ZASAVSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,518.82,0,518.82,0,0
2019,GORENJSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1796.9660000000001,30.96,1766.006,0,0
2019,GORENJSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,453.61899999999997,0,453.61899999999997,0,0
2019,GORENJSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,294.14,0,294.14,0,0
2019,GORENJSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,15.561,0,15.561,0,0
2019,GORENJSKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,3131.877,172.28,2959.5969999999998,0,0
2019,GORENJSKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,3232.89,0,3232.89,0,0
2019,GORENJSKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,4924.897,140.9,4783.997,0,0
2019,GORIŠKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,14.74,0,14.74,0,0
2019,GORIŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1731.567,0,1731.567,0,0
2019,GORIŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,121.5,0,121.5,0,0
2019,GORIŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,896.4,0,896.4,0,0
2019,GORIŠKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,4.77,0,4.77,0,0
2019,GORIŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,2880.279,116.31,2640.389,123.58,0
2019,GORIŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,2461.93,0,2461.93,0,0
2019,GORIŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,2670.009,0,2670.009,0,0
2019,JUGOVZHODNA SLOVENIJA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,3740.935,0,1479.837,2261.098,0
2019,JUGOVZHODNA SLOVENIJA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,61.593999999999994,0,61.593999999999994,0,0
2019,JUGOVZHODNA SLOVENIJA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,36.079,0,36.079,0,0
2019,JUGOVZHODNA SLOVENIJA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,1616.355,0,1616.355,0,0
2019,JUGOVZHODNA SLOVENIJA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,2799.79,0,2799.79,0,0
2019,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,2738.99,209.08,2529.91,0,0
2019,KOROŠKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,21.94,0,21.94,0,0
2019,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1618.6290000000001,132.996,1485.633,0,0
2019,KOROŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,486.24,0,486.24,0,0
2019,KOROŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,50.72,0,50.72,0,0
2019,KOROŠKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,46.369,0,0,46.369,0
2019,KOROŠKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,119.36,0,119.36,0,0
2019,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,696.5980000000001,6.42,690.178,0,0
2019,KOROŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,5.08,0,5.08,0,0
2019,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,2194.524,53.044,2141.48,0,0
2019,OBALNO-KRAŠKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,1274.31,0,213.78,1060.53,0
2019,OBALNO-KRAŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1615.252,257.992,1357.26,0,0
2019,OBALNO-KRAŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,476.5,0,476.5,0,0
2019,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,2482.781,770.752,1712.029,0,0
2019,OBALNO-KRAŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,3626.91,0,3626.91,0,0
2019,OBALNO-KRAŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,1375.1499999999999,254.8,1120.35,0,0
2019,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,13129.261,236.003,12893.258,0,0
2019,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,3485.047,6.89,3478.157,0,0
2019,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,1288.385,0,1288.385,0,0
2019,OSREDNJESLOVENSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,612.953,0,612.953,0,0
2019,OSREDNJESLOVENSKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,14.482,0,14.482,0,0
